order_id,order_date,order_year,order_month,customer_id,channel,state,order_amount
1325,2024-09-29,2024,9,C4694.,store,OR,329.44
1348,2024-09-29,2024,9,C4518.,online,AZ,561.8
1387,2024-09-29,2024,9,C1335.,phone,CA,324.64
1408,2024-09-29,2024,9,C2898.,phone,IL,622.07
1432,2024-09-29,2024,9,C2033.,online,NY,240.67
1474,2024-09-29,2024,9,C3071.,store,OR,309.52
1493,2024-09-29,2024,9,C787.0,phone,IL,102.63
1501,2024-09-29,2024,9,C3347.,online,OR,459.29
1530,2024-09-29,2024,9,C2746.,online,CA,463.92
1534,2024-09-29,2024,9,C1405.,online,OR,733.24
1536,2024-09-29,2024,9,C4434.,phone,AZ,576.06
1557,2024-09-29,2024,9,C4396.,store,OR,267.62
1559,2024-09-29,2024,9,C1573.,phone,AZ,565.96
1570,2024-09-29,2024,9,C790.0,phone,IL,168.07
1586,2024-09-29,2024,9,C3863.,phone,AZ,708.48
1600,2024-09-29,2024,9,C461.0,phone,WA,515.88
1601,2024-09-29,2024,9,C4734.,store,FL,409.6
1643,2024-09-29,2024,9,C613.0,store,CA,587.22
1652,2024-09-29,2024,9,C3153.,store,CA,184.87
1717,2024-09-29,2024,9,C1297.,online,NY,200.08
1731,2024-09-29,2024,9,C1933.,store,NY,199.48
1735,2024-09-29,2024,9,C2226.,store,OR,269.69
1753,2024-09-29,2024,9,C2363.,phone,NY,187.9
1813,2024-09-29,2024,9,C1695.,phone,AZ,463.98
1828,2024-09-29,2024,9,C3505.,online,IL,283.79
1831,2024-09-29,2024,9,C4704.,phone,AZ,442.24
1835,2024-09-29,2024,9,C757.0,phone,OR,373.21
1843,2024-09-29,2024,9,C385.0,online,IL,300.79
1886,2024-09-29,2024,9,C1950.,online,OR,520.99
1887,2024-09-29,2024,9,C2160.,online,AZ,526.88
1902,2024-09-29,2024,9,C3952.,online,NY,163.51
1904,2024-09-29,2024,9,C455.0,online,AZ,379.26
1916,2024-09-29,2024,9,C3497.,online,AZ,243.02
1937,2024-09-29,2024,9,C1607.,phone,TX,277.58
1954,2024-09-29,2024,9,C2883.,online,TX,359.63
1959,2024-09-29,2024,9,C1470.,phone,WA,684.38
1961,2024-09-29,2024,9,C4343.,store,TX,291.7
1973,2024-09-29,2024,9,C549.0,store,FL,209.77
1979,2024-09-29,2024,9,C4964.,store,WA,335.75
2003,2024-09-29,2024,9,C3606.,store,OR,417.34
2008,2024-09-29,2024,9,C868.0,online,IL,321.29
2020,2024-09-29,2024,9,C2463.,store,CA,397.3
2037,2024-09-29,2024,9,C232.0,store,NY,553.63
2043,2024-09-29,2024,9,C4286.,store,AZ,312.77
2074,2024-09-29,2024,9,C3685.,phone,OR,188.02
2099,2024-09-29,2024,9,C1699.,phone,FL,519.54
2105,2024-09-29,2024,9,C997.0,online,OR,409.44
2110,2024-09-29,2024,9,C4028.,store,NY,338.91
2181,2024-09-29,2024,9,C3052.,phone,TX,392.61
2205,2024-09-29,2024,9,C013.0,store,FL,274.99
2208,2024-09-29,2024,9,C2393.,phone,OR,531.98
2212,2024-09-29,2024,9,C3004.,online,IL,292.5
2215,2024-09-29,2024,9,C676.0,phone,TX,356.79
2216,2024-09-29,2024,9,C1142.,online,AZ,359.28
2221,2024-09-29,2024,9,C946.0,online,AZ,656.18
2229,2024-09-29,2024,9,C2232.,store,CA,250.86
2244,2024-09-29,2024,9,C2971.,phone,NY,400.58
2269,2024-09-29,2024,9,C2173.,phone,FL,522.33
2280,2024-09-29,2024,9,C1374.,phone,AZ,454.32
2339,2024-09-29,2024,9,C971.0,store,TX,158.31
2341,2024-09-29,2024,9,C4705.,store,NY,551.98
2367,2024-09-29,2024,9,C4601.,phone,OR,284.14
2370,2024-09-29,2024,9,C2443.,phone,NY,159.62
2432,2024-09-29,2024,9,C2493.,online,NY,556.56
2443,2024-09-29,2024,9,C313.0,phone,OR,562.35
2455,2024-09-29,2024,9,C3482.,phone,IL,677.85
2458,2024-09-29,2024,9,C2640.,store,OR,491.34
2502,2024-09-29,2024,9,C111.0,store,OR,149.15
2539,2024-09-29,2024,9,C4268.,online,TX,358.7
2540,2024-09-29,2024,9,C994.0,store,CA,412.69
2550,2024-09-29,2024,9,C111.0,store,TX,609.08
2555,2024-09-29,2024,9,C431.0,store,AZ,283.57
2562,2024-09-29,2024,9,C3466.,phone,IL,281.03
2571,2024-09-29,2024,9,C089.0,online,AZ,640.6
2572,2024-09-29,2024,9,C1165.,phone,WA,656.07
2594,2024-09-29,2024,9,C2138.,store,WA,311.55
2626,2024-09-29,2024,9,C349.0,store,AZ,561.84
2631,2024-09-29,2024,9,C2813.,phone,AZ,326.89
2651,2024-09-29,2024,9,C943.0,store,TX,461.63
2660,2024-09-29,2024,9,C1482.,online,IL,784.37
2694,2024-09-29,2024,9,C527.0,store,AZ,469.36
2695,2024-09-29,2024,9,C4830.,store,OR,352.4
2712,2024-09-29,2024,9,C3031.,online,FL,372.11
2723,2024-09-29,2024,9,C4311.,online,FL,392.85
2748,2024-09-29,2024,9,C4692.,online,FL,228.39
2756,2024-09-29,2024,9,C3961.,phone,IL,731.62
2761,2024-09-29,2024,9,C970.0,phone,AZ,268.25
2779,2024-09-29,2024,9,C2118.,online,CA,313.05
2781,2024-09-29,2024,9,C2467.,online,FL,277.9
2798,2024-09-29,2024,9,C3078.,online,TX,351.6
2808,2024-09-29,2024,9,C683.0,phone,TX,379.9
2827,2024-09-29,2024,9,C322.0,phone,IL,533.24
2845,2024-09-29,2024,9,C546.0,store,CA,551.22
2876,2024-09-29,2024,9,C360.0,store,FL,428.58
2905,2024-09-29,2024,9,C213.0,store,AZ,618.06
2916,2024-09-29,2024,9,C4627.,online,NY,369.43
2953,2024-09-29,2024,9,C3041.,phone,TX,231.78
2960,2024-09-29,2024,9,C1449.,phone,FL,273.57
2978,2024-09-29,2024,9,C2453.,online,CA,389.94
2985,2024-09-29,2024,9,C4841.,online,AZ,205.07
2997,2024-09-29,2024,9,C1364.,store,OR,103.37
3001,2024-09-29,2024,9,C4831.,phone,NY,184.86
3042,2024-09-29,2024,9,C602.0,phone,AZ,412.75
3102,2024-09-29,2024,9,C2276.,phone,NY,379.35
3104,2024-09-29,2024,9,C3516.,phone,AZ,162.18
3112,2024-09-29,2024,9,C241.0,online,CA,728.52
3134,2024-09-29,2024,9,C2884.,online,WA,638.1
3153,2024-09-29,2024,9,C2780.,online,AZ,405.49
3166,2024-09-29,2024,9,C4311.,store,WA,254.92
3186,2024-09-29,2024,9,C296.0,store,NY,261.16
3250,2024-09-29,2024,9,C669.0,phone,FL,443.41
3286,2024-09-29,2024,9,C3287.,online,NY,437.68
3297,2024-09-29,2024,9,C563.0,phone,CA,219.54
3335,2024-09-29,2024,9,C2177.,phone,WA,341.58
3343,2024-09-29,2024,9,C3998.,phone,AZ,832.16
3377,2024-09-29,2024,9,C3912.,store,TX,503.33
3405,2024-09-29,2024,9,C4386.,store,TX,661.89
3426,2024-09-29,2024,9,C1059.,online,IL,295.5
3465,2024-09-29,2024,9,C4571.,online,CA,186.48
3516,2024-09-29,2024,9,C2034.,phone,CA,465.34
3523,2024-09-29,2024,9,C1759.,store,FL,269.16
3527,2024-09-29,2024,9,C338.0,store,NY,299.35
3532,2024-09-29,2024,9,C2597.,store,FL,551.7
3540,2024-09-29,2024,9,C2425.,phone,IL,207.01
3566,2024-09-29,2024,9,C2914.,store,FL,414.82
3591,2024-09-29,2024,9,C280.0,online,OR,452.21
3594,2024-09-29,2024,9,C4974.,online,TX,435.07
3614,2024-09-29,2024,9,C4227.,phone,TX,172.48
3638,2024-09-29,2024,9,C1442.,store,FL,480.17
3652,2024-09-29,2024,9,C4822.,store,OR,256.92
3659,2024-09-29,2024,9,C1447.,phone,WA,449.63
3694,2024-09-29,2024,9,C073.0,store,TX,310.87
3707,2024-09-29,2024,9,C4649.,phone,NY,265.68
3712,2024-09-29,2024,9,C2542.,store,FL,865.68
3724,2024-09-29,2024,9,C815.0,phone,AZ,222.89
3738,2024-09-29,2024,9,C4672.,store,CA,592.86
3767,2024-09-29,2024,9,C2514.,store,TX,428.82
3779,2024-09-29,2024,9,C1910.,store,CA,182.57
3781,2024-09-29,2024,9,C3586.,store,AZ,305.94
3793,2024-09-29,2024,9,C3127.,online,AZ,392.5
3797,2024-09-29,2024,9,C440.0,online,AZ,652.83
3827,2024-09-29,2024,9,C756.0,phone,TX,434.02
3851,2024-09-29,2024,9,C2048.,online,IL,282.88
3884,2024-09-29,2024,9,C101.0,phone,OR,840.84
3897,2024-09-29,2024,9,C4041.,phone,IL,485.43
3907,2024-09-29,2024,9,C203.0,online,IL,142.69
3958,2024-09-29,2024,9,C782.0,phone,TX,765.33
3971,2024-09-29,2024,9,C1345.,phone,TX,313.8
3987,2024-09-29,2024,9,C4794.,phone,AZ,252.64
3992,2024-09-29,2024,9,C1063.,store,NY,274.56
3994,2024-09-29,2024,9,C4059.,online,NY,543.06
3995,2024-09-29,2024,9,C4586.,store,NY,340.78
3999,2024-09-29,2024,9,C1701.,phone,FL,175.47
4013,2024-09-29,2024,9,C936.0,phone,TX,91.23
4019,2024-09-29,2024,9,C273.0,store,AZ,219.54
4036,2024-09-29,2024,9,C647.0,store,FL,171.42
4131,2024-09-29,2024,9,C3480.,store,TX,400.89
4146,2024-09-29,2024,9,C3182.,online,AZ,310.02
4151,2024-09-29,2024,9,C2783.,phone,TX,525.64
4163,2024-09-29,2024,9,C022.0,store,OR,105.39
4185,2024-09-29,2024,9,C2996.,phone,TX,284.36
4188,2024-09-29,2024,9,C1004.,phone,WA,356.22
4202,2024-09-29,2024,9,C708.0,online,FL,196.3
4204,2024-09-29,2024,9,C4707.,phone,AZ,452.62
4211,2024-09-29,2024,9,C1262.,online,AZ,175.46
4217,2024-09-29,2024,9,C3404.,store,FL,449.0
4221,2024-09-29,2024,9,C2774.,phone,AZ,443.33
4233,2024-09-29,2024,9,C635.0,online,NY,326.13
4249,2024-09-29,2024,9,C1950.,online,FL,492.1
4259,2024-09-29,2024,9,C2287.,store,WA,320.69
4260,2024-09-29,2024,9,C114.0,store,TX,596.92
4271,2024-09-29,2024,9,C1502.,store,NY,312.5
4289,2024-09-29,2024,9,C2932.,online,FL,218.18
4306,2024-09-29,2024,9,C852.0,online,FL,259.44
4317,2024-09-29,2024,9,C166.0,phone,TX,593.29
4330,2024-09-29,2024,9,C2112.,phone,OR,287.65
4343,2024-09-29,2024,9,C3742.,store,AZ,569.72
4355,2024-09-29,2024,9,C2845.,store,TX,547.85
4356,2024-09-29,2024,9,C4966.,phone,AZ,496.01
4413,2024-09-29,2024,9,C694.0,store,OR,151.16
4415,2024-09-29,2024,9,C1389.,store,AZ,280.89
4434,2024-09-29,2024,9,C3808.,online,OR,681.25
4463,2024-09-29,2024,9,C1449.,store,OR,536.72
4484,2024-09-29,2024,9,C775.0,online,NY,312.98
4492,2024-09-29,2024,9,C4138.,store,IL,267.04
4494,2024-09-29,2024,9,C694.0,online,WA,501.46
4507,2024-09-29,2024,9,C2139.,phone,WA,250.71
4559,2024-09-29,2024,9,C3213.,store,TX,429.04
4568,2024-09-29,2024,9,C4582.,store,IL,107.79
4573,2024-09-29,2024,9,C4482.,store,CA,118.48
4579,2024-09-29,2024,9,C2969.,online,AZ,285.25
4591,2024-09-29,2024,9,C2344.,phone,WA,612.05
4608,2024-09-29,2024,9,C3849.,online,TX,377.32
4630,2024-09-29,2024,9,C1299.,phone,CA,202.44
4631,2024-09-29,2024,9,C3227.,online,NY,506.79
4648,2024-09-29,2024,9,C1415.,online,WA,179.86
4649,2024-09-29,2024,9,C1966.,store,AZ,579.26
4650,2024-09-29,2024,9,C3524.,online,OR,332.18
4651,2024-09-29,2024,9,C1665.,online,WA,248.16
4654,2024-09-29,2024,9,C212.0,store,OR,503.29
4675,2024-09-29,2024,9,C2354.,online,TX,227.89
4676,2024-09-29,2024,9,C1290.,online,CA,199.93
4683,2024-09-29,2024,9,C3789.,online,WA,111.16
4752,2024-09-29,2024,9,C4566.,store,TX,368.78
4755,2024-09-29,2024,9,C4777.,online,WA,709.64
4781,2024-09-29,2024,9,C301.0,phone,AZ,779.43
4819,2024-09-29,2024,9,C3196.,phone,CA,574.02
4858,2024-09-29,2024,9,C4734.,store,FL,334.27
4878,2024-09-29,2024,9,C4587.,store,WA,244.11
4900,2024-09-29,2024,9,C086.0,store,WA,540.36
4908,2024-09-29,2024,9,C4641.,online,AZ,399.74
4933,2024-09-29,2024,9,C2745.,phone,AZ,646.48
4957,2024-09-29,2024,9,C926.0,online,IL,191.53
4962,2024-09-29,2024,9,C268.0,online,WA,698.94
4966,2024-09-29,2024,9,C1242.,store,WA,341.66
4978,2024-09-29,2024,9,C4511.,store,AZ,449.63
4988,2024-09-29,2024,9,C1365.,store,IL,463.35
15,2024-09-29,2024,9,C3659.,phone,WA,325.62
22,2024-09-29,2024,9,C3456.,online,AZ,374.33
34,2024-09-29,2024,9,C1091.,store,OR,489.81
39,2024-09-29,2024,9,C018.0,online,CA,746.65
46,2024-09-29,2024,9,C931.0,store,TX,311.76
51,2024-09-29,2024,9,C2627.,store,CA,663.02
55,2024-09-29,2024,9,C526.0,store,AZ,378.78
60,2024-09-29,2024,9,C1533.,store,TX,679.27
62,2024-09-29,2024,9,C1389.,store,IL,318.94
70,2024-09-29,2024,9,C1321.,store,WA,566.75
98,2024-09-29,2024,9,C2720.,phone,OR,195.91
114,2024-09-29,2024,9,C2836.,phone,TX,182.58
154,2024-09-29,2024,9,C4400.,phone,FL,489.21
184,2024-09-29,2024,9,C2518.,phone,OR,684.36
191,2024-09-29,2024,9,C1055.,store,NY,336.91
193,2024-09-29,2024,9,C2193.,online,TX,276.12
198,2024-09-29,2024,9,C246.0,store,AZ,443.76
236,2024-09-29,2024,9,C1141.,store,CA,376.75
238,2024-09-29,2024,9,C4552.,online,CA,469.15
265,2024-09-29,2024,9,C1403.,phone,IL,687.0
272,2024-09-29,2024,9,C4985.,store,FL,245.3
312,2024-09-29,2024,9,C4326.,online,OR,374.4
319,2024-09-29,2024,9,C4484.,online,FL,312.08
348,2024-09-29,2024,9,C1909.,online,CA,219.28
349,2024-09-29,2024,9,C2481.,store,IL,528.9
387,2024-09-29,2024,9,C1640.,phone,OR,751.18
406,2024-09-29,2024,9,C1168.,store,WA,668.92
412,2024-09-29,2024,9,C3863.,online,AZ,551.07
425,2024-09-29,2024,9,C2069.,online,OR,352.67
466,2024-09-29,2024,9,C408.0,phone,IL,506.22
470,2024-09-29,2024,9,C2972.,phone,WA,494.84
478,2024-09-29,2024,9,C871.0,store,TX,249.35
486,2024-09-29,2024,9,C2553.,online,OR,706.64
494,2024-09-29,2024,9,C4719.,online,NY,369.79
557,2024-09-29,2024,9,C2381.,online,FL,206.92
567,2024-09-29,2024,9,C3915.,online,NY,196.12
600,2024-09-29,2024,9,C3499.,online,FL,580.34
609,2024-09-29,2024,9,C1603.,phone,FL,276.9
636,2024-09-29,2024,9,C1824.,store,FL,790.92
638,2024-09-29,2024,9,C2401.,store,TX,513.19
681,2024-09-29,2024,9,C736.0,online,TX,335.18
708,2024-09-29,2024,9,C2923.,online,AZ,332.52
725,2024-09-29,2024,9,C1208.,phone,IL,190.45
729,2024-09-29,2024,9,C3020.,phone,AZ,183.63
735,2024-09-29,2024,9,C1171.,store,IL,522.91
744,2024-09-29,2024,9,C3773.,phone,FL,224.88
751,2024-09-29,2024,9,C4002.,online,IL,394.92
822,2024-09-29,2024,9,C1472.,store,CA,501.32
829,2024-09-29,2024,9,C825.0,phone,TX,258.28
847,2024-09-29,2024,9,C4166.,phone,AZ,187.75
849,2024-09-29,2024,9,C017.0,phone,IL,519.96
859,2024-09-29,2024,9,C4547.,phone,NY,236.9
876,2024-09-29,2024,9,C3485.,online,TX,563.68
898,2024-09-29,2024,9,C1608.,online,NY,561.16
909,2024-09-29,2024,9,C2894.,phone,FL,330.37
962,2024-09-29,2024,9,C600.0,store,IL,604.69
985,2024-09-29,2024,9,C878.0,online,WA,307.62
987,2024-09-29,2024,9,C4209.,phone,AZ,648.78
988,2024-09-29,2024,9,C4619.,online,NY,148.79
1001,2024-09-29,2024,9,C1149.,phone,AZ,267.82
1028,2024-09-29,2024,9,C075.0,online,TX,439.99
1044,2024-09-29,2024,9,C3103.,phone,CA,292.5
1051,2024-09-29,2024,9,C3198.,online,FL,254.33
1076,2024-09-29,2024,9,C4444.,phone,WA,192.88
1085,2024-09-29,2024,9,C2089.,store,TX,406.7
1110,2024-09-29,2024,9,C4210.,store,OR,682.88
1111,2024-09-29,2024,9,C4482.,phone,NY,350.57
1121,2024-09-29,2024,9,C4319.,online,CA,395.02
1125,2024-09-29,2024,9,C1207.,store,AZ,358.66
1128,2024-09-29,2024,9,C2146.,phone,OR,214.72
1129,2024-09-29,2024,9,C1512.,phone,OR,156.03
1134,2024-09-29,2024,9,C4366.,online,FL,581.25
1168,2024-09-29,2024,9,C4552.,store,OR,419.54
1181,2024-09-29,2024,9,C847.0,phone,FL,318.11
1195,2024-09-29,2024,9,C281.0,online,IL,491.87
1234,2024-09-29,2024,9,C2718.,store,NY,166.54
1237,2024-09-29,2024,9,C4609.,online,TX,400.83
1251,2024-09-29,2024,9,C3986.,phone,FL,796.24
1255,2024-09-29,2024,9,C2939.,store,CA,259.89
1281,2024-09-29,2024,9,C4385.,online,CA,357.84
1300,2024-09-29,2024,9,C476.0,store,WA,348.57
1301,2024-09-29,2024,9,C3921.,online,NY,464.12
1305,2024-09-29,2024,9,C102.0,phone,FL,282.48
1312,2024-09-29,2024,9,C2638.,phone,FL,182.28
1328,2024-09-29,2024,9,C4039.,online,OR,111.72
1333,2024-09-29,2024,9,C2967.,phone,OR,385.06
1342,2024-09-29,2024,9,C4574.,store,WA,484.53
1355,2024-09-29,2024,9,C3349.,online,FL,633.12
1376,2024-09-29,2024,9,C4401.,phone,OR,504.34
1397,2024-09-29,2024,9,C239.0,online,CA,376.52
1399,2024-09-29,2024,9,C3049.,store,OR,539.91
1415,2024-09-29,2024,9,C3455.,online,WA,346.77
1435,2024-09-29,2024,9,C1145.,online,NY,378.58
1460,2024-09-29,2024,9,C1202.,online,AZ,341.64
1549,2024-09-29,2024,9,C1231.,phone,AZ,356.26
1554,2024-09-29,2024,9,C3957.,online,TX,785.44
1561,2024-09-29,2024,9,C1176.,store,IL,259.22
1562,2024-09-29,2024,9,C1909.,online,TX,409.45
1569,2024-09-29,2024,9,C4811.,store,OR,397.26
1594,2024-09-29,2024,9,C4477.,phone,WA,363.6
1617,2024-09-29,2024,9,C3408.,online,CA,248.25
1671,2024-09-29,2024,9,C2205.,online,NY,356.7
1679,2024-09-29,2024,9,C092.0,online,FL,501.52
1701,2024-09-29,2024,9,C1234.,phone,IL,886.07
1715,2024-09-29,2024,9,C4355.,online,CA,382.33
1718,2024-09-29,2024,9,C3762.,store,AZ,351.06
1769,2024-09-29,2024,9,C1455.,store,AZ,465.3
1793,2024-09-29,2024,9,C1676.,phone,OR,269.09
1816,2024-09-29,2024,9,C4898.,online,AZ,244.58
1854,2024-09-29,2024,9,C3179.,online,WA,753.77
1867,2024-09-29,2024,9,C3913.,store,AZ,137.9
1872,2024-09-29,2024,9,C3926.,online,OR,302.46
1926,2024-09-29,2024,9,C1318.,store,TX,269.53
1931,2024-09-29,2024,9,C2430.,phone,OR,237.38
1952,2024-09-29,2024,9,C3021.,online,AZ,772.29
1956,2024-09-29,2024,9,C509.0,online,WA,245.84
1976,2024-09-29,2024,9,C518.0,phone,TX,294.32
1995,2024-09-29,2024,9,C4041.,phone,TX,280.96
1998,2024-09-29,2024,9,C644.0,online,IL,470.99
2023,2024-09-29,2024,9,C2482.,store,IL,509.96
2033,2024-09-29,2024,9,C3911.,store,NY,646.02
2036,2024-09-29,2024,9,C4255.,online,FL,540.42
2060,2024-09-29,2024,9,C1634.,online,WA,366.51
2061,2024-09-29,2024,9,C4050.,online,FL,341.36
2106,2024-09-29,2024,9,C616.0,phone,OR,444.75
2111,2024-09-29,2024,9,C1496.,store,OR,337.62
2112,2024-09-29,2024,9,C1487.,online,AZ,284.28
2165,2024-09-29,2024,9,C3281.,online,CA,355.17
2169,2024-09-29,2024,9,C2849.,store,NY,537.11
2219,2024-09-29,2024,9,C4521.,phone,AZ,185.75
2260,2024-09-29,2024,9,C063.0,phone,OR,589.89
2296,2024-09-29,2024,9,C1395.,online,NY,317.65
2299,2024-09-29,2024,9,C4862.,online,FL,463.58
2334,2024-09-29,2024,9,C2158.,online,TX,366.88
2345,2024-09-29,2024,9,C962.0,phone,IL,339.04
2346,2024-09-29,2024,9,C2189.,online,OR,537.7
2347,2024-09-29,2024,9,C3877.,phone,FL,240.04
2402,2024-09-29,2024,9,C3036.,online,OR,319.2
2405,2024-09-29,2024,9,C4501.,phone,WA,472.01
2413,2024-09-29,2024,9,C874.0,online,IL,757.69
2440,2024-09-29,2024,9,C1752.,online,NY,364.5
2454,2024-09-29,2024,9,C371.0,phone,IL,529.77
2489,2024-09-29,2024,9,C188.0,store,AZ,391.64
2496,2024-09-29,2024,9,C379.0,phone,TX,162.15
2512,2024-09-29,2024,9,C3037.,store,WA,281.92
2535,2024-09-29,2024,9,C2805.,online,CA,226.99
2567,2024-09-29,2024,9,C286.0,online,NY,384.8
2624,2024-09-29,2024,9,C1313.,store,OR,341.51
2632,2024-09-29,2024,9,C1877.,phone,CA,426.97
2637,2024-09-29,2024,9,C4734.,store,AZ,621.8
2673,2024-09-29,2024,9,C4917.,online,IL,466.35
2676,2024-09-29,2024,9,C1273.,store,IL,446.06
2720,2024-09-29,2024,9,C1922.,store,WA,283.89
2727,2024-09-29,2024,9,C3179.,online,IL,717.17
2797,2024-09-29,2024,9,C4096.,phone,NY,270.7
2804,2024-09-29,2024,9,C3186.,store,IL,194.08
2805,2024-09-29,2024,9,C4205.,online,OR,458.97
2816,2024-09-29,2024,9,C467.0,phone,OR,375.94
2823,2024-09-29,2024,9,C3368.,phone,FL,132.51
2842,2024-09-29,2024,9,C1546.,phone,NY,371.77
2852,2024-09-29,2024,9,C2095.,phone,CA,235.33
2868,2024-09-29,2024,9,C1715.,online,IL,431.31
2875,2024-09-29,2024,9,C260.0,online,NY,215.92
2888,2024-09-29,2024,9,C2889.,phone,TX,394.23
2899,2024-09-29,2024,9,C1792.,store,OR,466.0
2902,2024-09-29,2024,9,C1422.,online,FL,562.59
2912,2024-09-29,2024,9,C3888.,online,WA,277.38
2932,2024-09-29,2024,9,C3697.,store,IL,586.16
2935,2024-09-29,2024,9,C1289.,online,TX,490.58
2949,2024-09-29,2024,9,C1898.,phone,CA,118.58
2950,2024-09-29,2024,9,C1726.,phone,IL,150.7
2991,2024-09-29,2024,9,C3504.,online,FL,377.25
3002,2024-09-29,2024,9,C3423.,phone,AZ,680.83
3036,2024-09-29,2024,9,C2439.,phone,OR,645.6
3056,2024-09-29,2024,9,C258.0,phone,OR,494.0
3079,2024-09-29,2024,9,C2899.,store,AZ,390.48
3087,2024-09-29,2024,9,C4870.,store,TX,564.47
3108,2024-09-29,2024,9,C059.0,store,FL,342.67
3119,2024-09-29,2024,9,C948.0,online,NY,311.34
3122,2024-09-29,2024,9,C1948.,store,FL,410.06
3124,2024-09-29,2024,9,C2563.,phone,FL,315.46
3203,2024-09-29,2024,9,C757.0,phone,IL,133.61
3206,2024-09-29,2024,9,C4772.,store,TX,714.64
3225,2024-09-29,2024,9,C2474.,online,FL,154.05
3244,2024-09-29,2024,9,C4757.,phone,OR,416.4
3256,2024-09-29,2024,9,C3466.,phone,OR,320.67
3280,2024-09-29,2024,9,C1573.,store,FL,360.96
3283,2024-09-29,2024,9,C2980.,store,IL,412.29
3309,2024-09-29,2024,9,C1750.,store,AZ,427.59
3341,2024-09-29,2024,9,C338.0,store,OR,168.72
3355,2024-09-29,2024,9,C301.0,online,IL,404.28
3368,2024-09-29,2024,9,C496.0,online,IL,248.44
3387,2024-09-29,2024,9,C3357.,online,TX,521.44
3401,2024-09-29,2024,9,C2145.,online,OR,616.52
3445,2024-09-29,2024,9,C988.0,phone,NY,894.32
3455,2024-09-29,2024,9,C142.0,online,NY,285.66
3464,2024-09-29,2024,9,C2025.,online,WA,831.51
3483,2024-09-29,2024,9,C2416.,phone,FL,570.4
3487,2024-09-29,2024,9,C2900.,store,NY,583.86
3493,2024-09-29,2024,9,C2680.,phone,FL,776.26
3503,2024-09-29,2024,9,C2797.,phone,AZ,254.99
3526,2024-09-29,2024,9,C3429.,phone,FL,453.34
3544,2024-09-29,2024,9,C3960.,store,CA,372.72
3547,2024-09-29,2024,9,C2654.,phone,AZ,285.14
3558,2024-09-29,2024,9,C1666.,phone,AZ,257.02
3559,2024-09-29,2024,9,C1830.,phone,AZ,223.13
3564,2024-09-29,2024,9,C1518.,store,TX,555.36
3569,2024-09-29,2024,9,C1090.,phone,IL,849.57
3576,2024-09-29,2024,9,C3821.,online,IL,536.69
3582,2024-09-29,2024,9,C2893.,store,CA,370.66
3611,2024-09-29,2024,9,C3119.,phone,CA,226.78
3616,2024-09-29,2024,9,C670.0,online,OR,270.25
3625,2024-09-29,2024,9,C829.0,store,TX,676.12
3629,2024-09-29,2024,9,C3098.,online,IL,733.4
3641,2024-09-29,2024,9,C4843.,phone,TX,357.25
3676,2024-09-29,2024,9,C4725.,store,WA,378.98
3686,2024-09-29,2024,9,C3078.,store,AZ,642.38
3729,2024-09-29,2024,9,C768.0,online,TX,179.84
3748,2024-09-29,2024,9,C1092.,online,IL,346.64
3762,2024-09-29,2024,9,C076.0,online,FL,262.97
3764,2024-09-29,2024,9,C882.0,store,TX,237.35
3766,2024-09-29,2024,9,C3629.,online,CA,260.86
3778,2024-09-29,2024,9,C4294.,store,AZ,344.43
3801,2024-09-29,2024,9,C3416.,store,TX,679.8
3817,2024-09-29,2024,9,C712.0,phone,TX,334.34
3828,2024-09-29,2024,9,C370.0,online,NY,599.98
3831,2024-09-29,2024,9,C1522.,phone,FL,154.02
3835,2024-09-29,2024,9,C4828.,store,AZ,289.73
3843,2024-09-29,2024,9,C4992.,online,OR,508.58
3858,2024-09-29,2024,9,C838.0,phone,NY,679.2
3870,2024-09-29,2024,9,C2457.,phone,WA,342.34
3877,2024-09-29,2024,9,C4289.,store,CA,306.14
3909,2024-09-29,2024,9,C587.0,store,CA,475.08
3913,2024-09-29,2024,9,C1299.,phone,AZ,431.8
3954,2024-09-29,2024,9,C1617.,store,CA,516.29
3966,2024-09-29,2024,9,C4055.,phone,AZ,454.99
3967,2024-09-29,2024,9,C1391.,store,CA,320.19
3970,2024-09-29,2024,9,C826.0,store,AZ,373.82
3977,2024-09-29,2024,9,C4281.,store,OR,220.14
3993,2024-09-29,2024,9,C2926.,store,OR,395.98
4021,2024-09-29,2024,9,C1607.,online,FL,571.56
4042,2024-09-29,2024,9,C4025.,store,IL,308.52
4045,2024-09-29,2024,9,C369.0,online,WA,412.27
4092,2024-09-29,2024,9,C948.0,online,OR,529.02
4102,2024-09-29,2024,9,C252.0,online,TX,204.96
4109,2024-09-29,2024,9,C2135.,store,OR,470.66
4115,2024-09-29,2024,9,C752.0,store,CA,163.66
4116,2024-09-29,2024,9,C388.0,store,CA,580.28
4136,2024-09-29,2024,9,C4711.,store,TX,517.05
4168,2024-09-29,2024,9,C3662.,online,TX,591.9
4203,2024-09-29,2024,9,C4016.,phone,NY,229.7
4216,2024-09-29,2024,9,C1555.,phone,OR,184.87
4275,2024-09-29,2024,9,C1214.,online,TX,150.87
4278,2024-09-29,2024,9,C4650.,online,CA,415.59
4299,2024-09-29,2024,9,C2743.,online,IL,493.36
4300,2024-09-29,2024,9,C3669.,phone,NY,613.76
4320,2024-09-29,2024,9,C1244.,online,NY,120.49
4324,2024-09-29,2024,9,C2490.,online,NY,641.81
